timestamp,value
2459096.96875,-0.54066966
2459096.979166667,17.904329625198763
2459096.9895833335,12.70368834
2459097.0,10.69188822
2459097.0104166665,4.11162198
2459097.03125,11.18528706
2459097.0416666665,74.30643327986586
2459097.052083333,19.89705384
2459097.0729166665,5.2013352
2459097.0833333335,23.061662832601435
2459097.09375,2.9380647
2459097.1145833335,0.5687313
2459097.125,63.9183
2459097.1354166665,97.9756654900603
2459097.1458333335,-0.6585134
2459097.1666666665,-0.7166170129116964
2459097.177083333,172.5735
2459097.1875,113.49047557939532
2459097.1979166665,2.812501
2459097.21875,1.4946630549643927
2459097.229166667,259.3003782
2459097.2395833335,4.929060041775532
2459097.2604166665,-0.5148555986014435
2459097.2708333335,24.13397
2459097.28125,17.6524214761982
2459097.2916666665,0.5265189
2459097.3125,9.958845343
2459097.3229166665,127.6818372969202
2459097.3333333335,134.91863125
2459097.34375,18.369619573
2459097.3645833335,-0.6284751
2459097.375,14.554520878704894
2459097.3854166665,11.6896245
2459097.3958333335,9.76230498
2459097.40625,6.5360916
2459097.4166666665,5.74007052
2459097.4375,8.3907714
2459097.4479166665,21.626786766986463
2459097.4583333335,14.30129868
2459097.46875,12.3717729
2459097.479166667,2.05901532
2459097.5,1.51404438
2459097.5104166665,4.02835266
2459097.5208333335,9.364221237330252
2459097.53125,8.5132899
2459097.5416666665,0.5234831402441762
2459097.5625,5.685120528928545
2459097.5729166665,12.06348978
2459097.5833333335,9.66996810293746
2459097.59375,6.70264878
2459097.6145833335,1.3547951003
2459097.625,7.707883524049731
2459097.6354166665,7.676415631
2459097.6458333335,1.7357667337
2459097.6666666665,1.218827467689451
2459097.677083333,10.47783
2459097.6875,1.267535967870313
2459097.7083333335,2.879449437317033
2459097.71875,94.16792
2459097.729166667,36.59132075389942
2459097.75,-0.754901415713065
2459097.7604166665,62.947935
2459097.7708333335,-0.6549122749247889
2459097.7916666665,4.266747
2459097.802083333,99.98090992365103
2459097.8125,4.488477
2459097.8333333335,-1.46643984
2459097.84375,4.835172897719675
2459097.854166667,-0.12569502
2459097.875,-0.8339694234265936
2459097.8854166665,10.9245
2459097.8958333335,3.628618747860505
2459097.9166666665,2.39339658
2459097.927083333,15.149216768133941
2459097.9375,16.14510786
2459097.9479166665,10.250528218259648
2459097.96875,-0.7011482
2459097.979166667,20.94021571880735
2459097.9895833335,10.02451
2459098.0,2.855832
2459098.0208333335,-1.30028436
2459098.03125,5.358211582217148
2459098.0416666665,1.4645673
2459098.0625,-0.5900603277894392
2459098.0729166665,5.36234274
2459098.0833333335,1.5164360913947998
2459098.104166667,1.92539754
2459098.1145833335,65.73766042306121
2459098.125,0.58606794
2459098.1458333335,3.08749
2459098.15625,13.000179894603257
2459098.1666666665,3.168747
2459098.1875,-1.4459324192367413
2459098.1979166665,5.70428832
2459098.2083333335,-0.575475127486897
2459098.229166667,-0.6991223
2459098.2395833335,107.88199289072668
2459098.25,87.0656
2459098.2604166665,0.5710841
2459098.28125,0.3112729077
2459098.2916666665,174.5212041
2459098.302083333,175.63308486
2459098.3125,177.16608768
2459098.3229166665,180.29820615
2459098.3333333335,180.6639564
2459098.34375,181.05402827
2459098.354166667,181.7010204
2459098.3645833335,181.36317211
2459098.375,183.30519791
2459098.3854166665,182.83635856
2459098.3958333335,192.27185079
2459098.40625,196.75931314
2459098.4166666665,197.59205084
2459098.427083333,197.43834314
2459098.4375,199.30524353
2459098.4479166665,199.29950264
2459098.4583333335,200.68694612
2459098.46875,200.32539351
2459098.479166667,175.87698009
2459098.4895833335,177.33028948
2459098.5,177.83591991
2459098.5104166665,179.97449403
2459098.5208333335,182.1942431
2459098.53125,181.084955
2459098.5416666665,181.5627452
2459098.552083333,176.79009025
2459098.5625,175.87580722
2459098.5729166665,176.94947711
2459098.5833333335,177.73844824
2459098.59375,177.33183273
2459098.604166667,175.92179607
2459098.6145833335,180.63056047
2459098.625,173.03919026
2459098.6354166665,171.69501951
2459098.6458333335,170.96450669
2459098.65625,170.94561731
2459098.6666666665,170.53128555
2459098.677083333,170.6883884
2459098.6875,168.56327142
2459098.6979166665,168.16591541
2459098.7083333335,168.82642641
2459098.71875,168.88574894
2459098.729166667,169.14340996
2459098.7395833335,168.69370691
2459098.75,168.68457087
2459098.7604166665,168.83272287
2459098.7708333335,168.7766103
2459098.78125,168.79358605
2459098.7916666665,168.58814861
2459098.802083333,168.16924883
2459098.8125,167.6679395
2459098.8229166665,167.99831846
2459098.8333333335,167.82096817
2459098.84375,167.97547836
2459098.854166667,167.806832
2459098.8645833335,166.53050252
2459098.875,166.87958567
2459098.8854166665,165.90301707
2459098.8958333335,170.45004887
2459098.90625,169.81941519
2459098.9166666665,169.66836188
2459098.927083333,168.32005522
2459098.9375,167.78757224
2459098.9479166665,166.45475981
2459098.9583333335,167.61275288
2459098.96875,174.4773758
2459098.979166667,220.12936519
2459098.9895833335,242.00805247432197
2459099.0,214.43613075
2459099.0104166665,212.61614516
2459099.0208333335,211.95452302
2459099.03125,210.16188382
2459099.0416666665,209.23488441
2459099.052083333,212.09495877
2459099.0625,211.61716857
2459099.0729166665,206.351044
2459099.0833333335,202.40946004
2459099.09375,201.85568021
2459099.104166667,201.10010501
2459099.1145833335,201.44943508
2459099.125,197.11185317
2459099.1354166665,193.77250709
2459099.1458333335,115.94011313
2459099.15625,114.86749265
2459099.1666666665,160.29200699
2459099.177083333,121.706868
2459099.1875,123.95340789
2459099.1979166665,144.14640203
2459099.2083333335,137.30708841
2459099.21875,135.54025235
2459099.229166667,23.135101497
2459099.25,2.1820267186461653
2459099.2604166665,47.728481649
2459099.2708333335,1.0515617156082828
2459099.2916666665,1.4385244377
2459099.302083333,314.66089260542685
2459099.3125,21.550486224
2459099.3333333335,33.211938
2459099.34375,56.22529802454596
2459099.354166667,49.20965286
2459099.375,26.93049948
2459099.3854166665,35.72300178
2459099.3958333335,41.53126549107371
2459099.40625,28.14198342
2459099.427083333,0.9341658035212681
2459099.4375,7.12931598
2459099.4479166665,7.879293893161249
2459099.4583333335,2.85423918
2459099.46875,0.2556666
2459099.4895833335,0.7343474232964018
2459099.5,6.91975836
2459099.5104166665,1.9501496191451795
2459099.53125,-0.87597174
2459099.5416666665,5.417793720833775
2459099.552083333,5.99767764
2459099.5625,3.3052500923672894
2459099.5729166665,1.89025188
2459099.5833333335,0.21374766
2459099.604166667,3.0893871121
2459099.6145833335,3.765102411532475
2459099.625,7.218959293
2459099.6354166665,4.274497327066095
2459099.6458333335,3.5794992374
2459099.65625,2.6372130102
2459099.677083333,0.29274042
2459099.6875,73.47430324513037
2459099.6979166665,92.5429044
2459099.7083333335,0.81251187361418
2459099.729166667,10.6772478
2459099.7395833335,35.93966247524202
2459099.75,11.89206894
2459099.7708333335,0.29264154
2459099.78125,7.562080272247626
2459099.7916666665,2.8476822
2459099.8125,1.8069364853
2459099.8229166665,206.40589426848643
2459099.8333333335,1.291996554
2459099.854166667,-0.58933716
2459099.8645833335,6.783253954608544
2459099.875,-0.2964855
2459099.8958333335,-0.5399951116078893
2459099.90625,23.08346184
2459099.9166666665,1.5214983469549275
2459099.9375,35.8553769294005
2459099.9479166665,48.23838
2459099.9583333335,24.751842715752638
2459099.979166667,0.8813301
2459099.9895833335,8.036827977274287
2459100.0,1.188891
2459100.0208333335,2.163363715175576
2459100.03125,10.37622
2459100.0416666665,9.389143122996321
2459100.052083333,7.12361
2459100.0625,1.938189
2459100.0833333335,-0.6143922
2459100.09375,30.51903069180834
2459100.104166667,3.438672
2459100.125,-12.531010733211131
2459100.1354166665,484.0929
2459100.1458333335,30.131962350260306
2459100.1666666665,0.7163938662872612
2459100.177083333,7.92477468
2459100.1875,3.96533881080214
2459100.1979166665,3.81822648
2459100.2083333335,1.80642636
2459100.229166667,0.224656500898673
2459100.2395833335,421.6044822
2459100.25,17.305049232713113
2459100.2708333335,21.23108718
2459100.28125,64.97912594053926
2459100.2916666665,38.90760522
2459100.302083333,44.31130452
2459100.3125,26.63671464
2459100.3333333335,18.18195050285807
2459100.34375,113.0844
2459100.354166667,2.681801239529575
2459100.375,-0.20178675164926646
2459100.3854166665,19.4274
2459100.3958333335,1.7185257357364787
2459100.4166666665,3.504827
2459100.427083333,10.783622213850872
2459100.4375,11.59415
2459100.4479166665,3.331157781929504
2459100.46875,15.36772566
2459100.479166667,20.625758479760886
2459100.4895833335,14.32265058
2459100.5104166665,66.0582672
2459100.5208333335,124.56320364047949
2459100.53125,45.9402969
2459100.552083333,18.61991
2459100.5625,29.479557472636408
2459100.5729166665,18.39294
2459100.59375,12.854749959264465
2459100.604166667,53.840739329
2459100.6145833335,23.290294890474332
2459100.6354166665,0.2202514054
2459100.6458333335,290.5683035074577
2459100.65625,10.62330089
2459100.677083333,1.8854253
2459100.6875,23.57924651401031
2459100.6979166665,6.91321992
2459100.71875,8.665110586181687
2459100.729166667,69.98711
2459100.7395833335,13.34463631639224
2459100.7604166665,282.9683568
2459100.7708333335,327.96150123339453
2459100.78125,72.1654668
2459100.802083333,3.3571923
2459100.8125,10.213565305155146
2459100.8229166665,12.82942662
2459100.8333333335,4.859495311386481
2459100.854166667,2.506789453573129
2459100.8645833335,6.392459
2459100.875,2.715724676737023
2459100.8958333335,6.24916038
2459100.90625,24.64875696
2459100.9166666665,27.24732954
2459100.927083333,27.16350402
2459100.9375,28.71426378
2459100.9479166665,27.7083699
2459100.9583333335,28.00175922
2459100.96875,27.98191628408047
2459100.979166667,27.87602094
2459100.9895833335,28.12749132
2459101.0,27.24732954
2459101.0104166665,-0.62449518
2459101.03125,51.703671699523184
2459101.0416666665,231.78448303
2459101.052083333,14.7540979812507
2459101.0729166665,2.4207283694
2459101.0833333335,17.493985696
2459101.09375,16.72369236569642
2459101.104166667,24.20112304
2459101.1145833335,5.548724959805968
2459101.1354166665,7.550672202051576
2459101.1458333335,12.83092
2459101.15625,7.410329184783495
2459101.177083333,9.639209090662856
2459101.1875,19.25678
2459101.1979166665,2.617270395158542
2459101.21875,0.54354336
2459101.229166667,35.15442254695184
2459101.2395833335,-0.46110216
2459101.2604166665,8.32425383396733
2459101.2708333335,303.22967389
2459101.28125,20.030012503743205
2459101.302083333,45.9402969
2459101.3125,142.99007389781
2459101.3229166665,0.17184108
2459101.34375,2.485151032
2459101.354166667,29.442055597
2459101.3645833335,51.056981768
2459101.375,66.04861063366731
2459101.3854166665,1.2878106427
2459101.40625,4.8560895
2459101.4166666665,132.80253200015486
2459101.427083333,4.56299064
2459101.4479166665,-1.34447754
2459101.4583333335,38.91093814287245
2459101.46875,-0.46490904
2459101.4895833335,-0.63202242
2459101.5,18.732559751720334
2459101.5104166665,-0.7578225
2459101.53125,1.34539218
2459101.5416666665,3.86014542
2459101.552083333,2.97998364
2459101.5625,5.9283878487327035
2459101.5729166665,6.20724762
2459101.5833333335,0.42331764
2459101.604166667,18.204769608
2459101.6145833335,27.82720497
2459101.625,26.696155231891925
2459101.6354166665,12.138451394
2459101.65625,5.328260804763249
2459101.6666666665,22.72636
2459101.677083333,10.895595211442055
2459101.6979166665,3.7675263482
2459101.7083333335,12.82750288736823
2459101.71875,3.5876031518
2459101.7395833335,5.059487
2459101.75,20.806739491683135
2459101.7604166665,27.30228
2459101.7708333335,0.9275852862865858
2459101.7916666665,17.04314838
2459101.802083333,18.523874115594293
2459101.8125,23.99605626
2459101.8229166665,22.042646573194368
2459101.8333333335,20.31178746
2459101.84375,20.81279388
2459101.854166667,21.2771529
2459101.8645833335,20.81226858
2459101.875,19.72442172
2459101.8854166665,20.01846612
2459101.8958333335,21.64991814
2459101.90625,21.4855116
2459101.9166666665,19.30478118
2459101.927083333,21.02285826
2459101.9375,11.8928229
2459101.9583333335,4.11162198
2459101.96875,10.180828593873862
2459101.979166667,1.76451978
2459102.0,0.21375384
2459102.0104166665,3.2314602
2459102.0208333335,6.467754326244887
2459102.03125,3.5667561
2459102.0416666665,0.0461028
2459102.0625,-0.5258418
2459102.0729166665,8.796153658353553
2459102.0833333335,3.074865
2459102.104166667,-0.7011519
2459102.1145833335,10.95916
2459102.125,7.4493
2459102.1354166665,12.312546784403745
2459102.1458333335,7.27228
2459102.15625,2.768007
2459102.177083333,-0.6571603
2459102.1875,15.114475579984957
2459102.1979166665,1.317077
2459102.21875,118.3759172
2459102.229166667,190.70898433457666
2459102.2395833335,192.38024867
2459102.25,190.7847205434651
2459102.2604166665,190.41951868
2459102.2708333335,136.85868169
2459102.2916666665,97.30245221670283
2459102.302083333,98.53978419
2459102.3125,96.5618561558393
2459102.3333333335,11.168888342354713
2459102.34375,61.777134
2459102.354166667,20.141667407135373
2459102.375,0.3736428
2459102.3854166665,10.181001935754315
2459102.3958333335,11.4761673
2459102.40625,4.439509317541047
2459102.427083333,0.42331146
2459102.4375,13.445367631261073
2459102.4479166665,6.7940139
2459102.4583333335,1.89025188
2459102.479166667,-3.279916
2459102.4895833335,3.9792994922025327
2459102.5,-1.575496
2459102.5208333335,11.370602543910861
2459102.53125,16.776460868
2459102.5416666665,11.972364323868236
2459102.5625,16.880320016245552
2459102.5729166665,23.64086
2459102.5833333335,11.631784289731522
2459102.604166667,1.13583456
2459102.6145833335,12.802098010812207
2459102.625,-0.4987569
2459102.6458333335,5.49989608
2459102.65625,40.11420953104667
2459102.6666666665,3.5727978286
2459102.6875,1.6810783847203463
2459102.6979166665,27.90426972
2459102.7083333335,0.3362144371467459
2459102.729166667,-0.2653945
2459102.7395833335,46.683356007941825
2459102.75,87.993
2459102.7604166665,6.31955887345206
2459102.78125,0.27751216862788636
2459102.7916666665,11.80842264
2459102.802083333,0.27664055476725086
2459102.8229166665,-0.38262153874066007
2459102.8333333335,78.73473
2459102.84375,2.877045031815303
2459102.8645833335,3.68394126
2459102.875,23.273663527186645
2459102.8854166665,1.1294259
2459102.90625,2.370954
2459102.9166666665,34.913673294932465
2459102.927083333,21.63754
2459102.9375,4.575028
2459102.9583333335,-1.0918550631849266
2459102.96875,8.33076978
2459102.979166667,1.676835271964164
2459103.0,0.3383245265163893
2459103.0104166665,80.46295618
2459103.0208333335,1.619022518812995
2459103.0416666665,18.369619573
2459103.052083333,59.455755686
2459103.0625,55.65143351629567
2459103.0729166665,40.407957987
2459103.0833333335,0.0938382422
2459103.104166667,8.070863135454962
2459103.1145833335,66.04048244
2459103.125,63.48926617345645
2459103.1354166665,1.5433963001
2459103.15625,1.09391562
2459103.1666666665,78.4391859353271
2459103.177083333,-0.41493756
2459103.1979166665,-0.7708773264783295
2459103.2083333335,17.5439
2459103.21875,1.5442422683265478
2459103.2395833335,1.88059872
2459103.25,8.650120952953996
2459103.2604166665,2.38321194
2459103.28125,41.930398804
2459103.2916666665,78.60000651
2459103.302083333,75.51413940240124
2459103.3125,52.819496728
2459103.3229166665,69.4734112
2459103.3333333335,20.139640901
2459103.354166667,1.224764914472872
2459103.3645833335,6.607917
2459103.375,0.7535739149589208
2459103.3958333335,3.72871536
2459103.40625,7.03807446
2459103.4166666665,8.12794836
2459103.427083333,11.17814888559621
2459103.4375,6.8290854
2459103.4479166665,2.63887236
2459103.46875,1.00556016
2459103.479166667,14.857819698470369
2459103.4895833335,4.98589422
2459103.5104166665,8.900759109471759
2459103.5208333335,2375.708
2459103.53125,77.85892066034339
2459103.552083333,-0.9011697575507427
2459103.5625,261.4661
2459103.5729166665,188.2153585973932
2459103.5833333335,20.45531
2459103.604166667,128.13267718607713
2459103.6145833335,160.29200699
2459103.625,135.7618806592145
2459103.6458333335,-0.9683907472181832
2459103.65625,9.6729978
2459103.6666666665,0.5430052938024562
2459103.6875,177.16608768
2459103.6979166665,180.29820615
2459103.7083333335,180.6639564
2459103.71875,181.05402827
2459103.729166667,181.7010204
2459103.7395833335,181.36317211
2459103.75,183.30519791
2459103.7604166665,182.83635856
2459103.7708333335,192.27185079
2459103.78125,196.75931314
2459103.7916666665,197.59205084
2459103.802083333,197.43834314
2459103.8125,199.30524353
2459103.8229166665,199.29950264
2459103.8333333335,202.50640455182585
2459103.84375,200.32539351
2459103.854166667,175.87698009
2459103.875,6.116369584743367
2459103.8854166665,15.731736175
2459103.8958333335,5.126580942596646
2459103.9166666665,18.5087601
2459103.927083333,57.988234887912775
2459103.9375,46.99359756
2459103.9583333335,3.86014542
2459103.96875,23.182122990498282
2459103.979166667,7.00358388
2459104.0,1.1639247057
2459104.0104166665,24.14110475824352
2459104.0208333335,5.525032536
2459104.0416666665,1.29872082
2459104.052083333,8.566178312337016
2459104.0625,6.95512032
2459104.0729166665,-0.75417012
2459104.09375,125.01821865491164
2459104.104166667,303.26603286
2459104.1145833335,128.66411858577797
2459104.1354166665,-0.8380389
2459104.1458333335,206.33542611043663
2459104.15625,176.554875
2459104.1666666665,78.0951768
2459104.1875,16.91624
2459104.1979166665,269.20898228458344
2459104.2083333335,191.3738
2459104.21875,-11.00416
2459104.2395833335,-0.6395897508467182
2459104.25,45.3535368
2459104.2604166665,0.6487966300105896
2459104.28125,6.66155178
2459104.2916666665,24.15649564850076
2459104.302083333,2.09332668
2459104.3229166665,3.5265769386126785e-05
2459104.3333333335,8.269913
2459104.34375,5.941432504214116
2459104.354166667,4.928376
2459104.3645833335,0.965092
2459104.3854166665,0.3027259425578404
2459104.3958333335,23.36813736
2459104.40625,6.532581795321014
2459104.427083333,177.83591991
2459104.4375,179.97449403
2459104.4479166665,182.1942431
2459104.4583333335,181.084955
2459104.46875,181.5627452
2459104.479166667,176.79009025
2459104.5,21.244262213
2459104.5104166665,86.42711533594557
2459104.5208333335,22.628298197
2459104.5416666665,0.41766294
2459104.552083333,32.65791587861581
2459104.5625,-0.29397642
2459104.5833333335,0.05019278672739661
2459104.59375,5.414329
2459104.604166667,2.360329949258256
2459104.6145833335,0.9212747
2459104.6354166665,1.26358134
2459104.6458333335,12.185284094763485
2459104.65625,2.39725908
2459104.677083333,28.566725493493237
2459104.6875,1584.79611
2459104.6979166665,352.7443637179602
2459104.71875,19.814564548
2459104.729166667,275.862747475548
2459104.7395833335,21.194359681
2459104.7604166665,5.723149
2459104.7708333335,13.931922065470362
