timestamp_of_peak,value_of_peak,label_of_peak,idx_of_peak
2459097.0208333335,6.675817784248563,PP,0
2459097.1354166665,17.645255603712307,PP,10
2459097.25,243.0251387237672,PP,20
2459097.3645833335,43.02016529343114,PP,30
2459097.479166667,79.29031704912009,PP,40
2459097.59375,23.98611821622415,PP,50
2459097.7083333335,7128.935148874244,PP,60
2459097.8229166665,27.48405325621033,PP,70
2459097.9375,299.6343418109979,PP,80
2459098.052083333,65.65505487360234,PP,90
2459098.1666666665,193.11465840255687,PP,100
2459098.28125,122.59197804532889,PP,110
2459098.3958333335,44.58083102978626,PP,120
2459098.5104166665,133.75969384427984,PP,130
2459098.625,75.80044621561781,PP,140
2459098.7395833335,5.689520698557651,PP,150
2459098.854166667,5.433638464585054,PP,160
2459098.96875,10.32160423956972,PP,170
2459099.0833333335,8.785739313894759,PP,180
2459099.1979166665,5.701749319132206,PP,190
2459099.3125,105.19216371713682,PP,200
2459099.427083333,8.108056876781038,PP,210
2459099.5416666665,32.04589792574056,PP,220
2459099.65625,15.864121591070116,PP,230
2459099.7708333335,8.773183736421833,PP,240
2459099.8854166665,89.5232886499399,PP,250
2459100.0,12.756711375741025,PP,260
2459100.1145833335,50.99818421221157,PP,270
2459100.229166667,16.450307264529144,PP,280
2459100.34375,24.036428766881485,PP,290
2459100.4583333335,28.491242024130628,PP,300
2459100.5729166665,52.33127894502041,PP,310
2459100.6875,6.021639491375692,PP,320
2459100.802083333,80.54907390035102,PP,330
2459100.9166666665,5.8063137172921175,PP,340
2459101.03125,43.55967316514558,PP,350
2459101.1458333335,194.00045938333943,PP,360
2459101.2604166665,19.882503839778963,PP,370
2459101.375,7.22625918876867,PP,380
2459101.4895833335,120.74426811617609,PP,390
2459101.604166667,103.11850785404249,PP,400
2459101.71875,9.07128052999451,PP,410
2459101.8333333335,56.31219121057247,PP,420
2459101.9479166665,4.613967826195367,PP,430
2459102.0625,73.85130631189446,PP,440
2459102.177083333,67.15619321026182,PP,450
2459102.2916666665,69.41263471839827,PP,460
2459102.40625,33.62825151006636,PP,470
2459102.5208333335,0.555235456943181,PP,480
2459102.6354166665,34.03410300304673,PP,490
2459102.75,6.98577145461118,PP,500
2459102.8645833335,21.342866297620056,PP,510
2459102.979166667,2250.2338633334416,PP,520
2459103.09375,6.138188776965847,PP,530
2459103.2083333335,6.410435215121151,PP,540
2459103.3229166665,88.95663179912869,PP,550
2459103.4375,46.53856352965458,PP,560
2459103.552083333,9.092289058377819,PP,570
2459103.6666666665,84.78442031676718,PP,580
2459103.78125,7.959319267034232,PP,590
2459103.8958333335,90.21338062836945,PP,600
2459104.0104166665,149.07145814501956,PP,610
2459104.125,202.0854614415173,PP,620
2459104.2395833335,7.635049987898656,PP,630
2459104.354166667,15.769720030611799,PP,640
2459104.46875,16.532974589792968,PP,650
2459104.5833333335,10.144596097410934,PP,660
2459104.6979166665,67.06501948683682,PPP,670
2459104.8125,41.538056592160636,PP,680
2459104.927083333,5.213451699607277,PP,690
2459105.0416666665,21.620842795326734,PP,700
2459105.15625,12.31984617257066,PP,710
2459105.2708333335,82.62249002241492,PP,720
2459105.3854166665,21.195995185814873,PP,730
2459105.5,274.7617337704507,PP,740
2459105.6145833335,51.18850252705146,PP,750
2459105.729166667,220.70956807874757,PP,760
2459105.84375,119.32501026824221,PP,770
2459105.9583333335,40.76246761352502,PP,780
2459106.0729166665,465.07207894618074,PP,790
2459106.1875,281.231293510402,PP,800
2459106.302083333,64.2284915725687,PP,810
2459106.4166666665,1797.7208415597572,PP,820
2459106.53125,8.635987618956438,PP,830
2459106.6458333335,13.783399922754532,PP,840
2459106.7604166665,19.755236367073373,PP,850
2459106.875,12.467904983871229,PP,860
2459106.9895833335,200.76652728204638,PP,870
2459107.104166667,47.90015777857584,PP,880
2459107.21875,1375.9300043516532,PP,890
2459107.3333333335,21.775688155226128,PP,900
2459107.4479166665,479.25170025902986,PP,910
2459107.5625,5.191216457612602,PP,920
2459107.677083333,15.740831652647376,PP,930
2459107.7916666665,93.52020520172233,PP,940
2459107.90625,54.44816766657918,PP,950
2459108.0208333335,8.652624808457084,PP,960
2459108.1354166665,34.838775359726604,PP,970
2459108.25,65.83916285384342,PP,980
2459108.3645833335,14.649814343336285,PP,990
2459108.479166667,12.249890772043516,PP,1000
2459108.59375,6.817807753989176,PP,1010
2459108.7083333335,22.271719907319003,PP,1020
2459108.8229166665,8.543128190284442,PP,1030
2459108.9375,225.76413347160783,PP,1040
2459109.052083333,22.513421878366824,PP,1050
2459109.1666666665,10.82490627233275,PP,1060
2459109.28125,12.11964136036374,PP,1070
2459109.3958333335,40.08195059676852,PP,1080
2459109.5104166665,33.413638383693474,PP,1090
2459109.625,104.1577940582306,PP,1100
2459109.7395833335,33.878355269199275,PP,1110
2459109.854166667,5.920098646514495,PP,1120
2459109.96875,-0.5589060957215165,PP,1130
2459110.0833333335,133.67510459564858,PP,1140
2459110.1979166665,17.246139403085365,PP,1150
2459110.3125,150.01434502618642,PP,1160
2459110.427083333,89.77960632997991,PP,1170
2459110.5416666665,45.819895071870576,PP,1180
2459110.65625,14.25156092105426,PP,1190
2459110.7708333335,90.40734943244152,PP,1200
2459110.8854166665,56.09967612929171,PP,1210
2459111.0,15.900623943936852,PP,1220
2459111.1145833335,224.75899065233594,PP,1230
2459111.229166667,20.631336371624347,PP,1240
2459111.34375,14.61794855918117,PP,1250
2459111.4583333335,185.9867050028994,PP,1260
2459111.5729166665,213.85182884544935,PP,1270
2459111.6875,48.18705546998234,PP,1280
2459111.802083333,7.6657855281821075,PP,1290
2459111.9166666665,20.341584062226357,PP,1300
2459112.03125,11.795157068393422,PP,1310
2459112.1458333335,209.6624436244884,PP,1320
2459112.2604166665,8.491683086619856,PP,1330
2459112.375,42.33830388438215,PP,1340
2459112.4895833335,9.451633692521247,PP,1350
2459112.604166667,365.3194876188291,PP,1360
2459112.71875,17.802273650644825,PP,1370
2459112.8333333335,322.5829388266804,PP,1380
2459112.9479166665,17.282333141701443,PP,1390
2459113.0625,11.47998989473047,PP,1400
2459113.177083333,51.225273291891725,PP,1410
2459113.2916666665,26.339419102741946,PP,1420
2459113.40625,64.03997337482645,PPP,1430
2459113.5208333335,68.84945303722063,PP,1440
2459113.6354166665,15.138176320910077,PP,1450
2459113.75,14.161639561901424,PP,1460
2459113.8645833335,19.380235787838966,PP,1470
2459113.979166667,44.45418687814102,PP,1480
2459114.09375,41.24605229832427,PP,1490
2459114.2083333335,13.023584304632035,PP,1500
2459114.3229166665,54.08700554845938,PP,1510
2459114.4375,6.357677159189225,PP,1520
2459114.552083333,20.647832976106855,PP,1530
2459114.6666666665,7.327430460437549,PP,1540
2459114.78125,19.11862796547851,PP,1550
2459114.8958333335,9.841940275113622,PP,1560
2459115.0104166665,52.48520170955612,PP,1570
2459115.125,15.834157969602831,PP,1580
2459115.2395833335,13.292633555560453,PP,1590
2459115.354166667,32.771106486678796,PP,1600
2459115.46875,138.51571763628823,PP,1610
2459115.5833333335,11.190816579251619,PP,1620
2459115.6979166665,105.96667991861281,PP,1630
2459115.8125,33.44221533729479,PP,1640
2459115.927083333,13.85950037935883,PP,1650
2459116.0416666665,162.17298121642966,PP,1660
2459116.15625,30.13349111057595,PP,1670
2459116.2708333335,21.437888114960888,PP,1680
2459116.3854166665,3792.858558395441,PP,1690
2459116.5,6.599044232125601,PP,1700
2459116.6145833335,113.39452320373007,PP,1710
2459116.729166667,20.545425192698918,PP,1720
2459116.84375,11.361643412295045,PP,1730
2459116.9583333335,8.449662506222493,PP,1740
2459117.0729166665,13.461966303688744,PP,1750
2459117.1875,98.409684459369,PP,1760
2459117.302083333,22.060541251284793,PP,1770
2459117.4166666665,4.986154534706994,PP,1780
2459117.53125,56.2958662894612,PP,1790
2459117.6458333335,27.539619730731534,PP,1800
2459117.7604166665,25.391895624342286,PP,1810
2459117.875,38.83248999728223,PP,1820
2459117.9895833335,8.038177546196083,PP,1830
2459118.104166667,89.30606978241708,PP,1840
2459118.21875,9.645751894256906,PP,1850
2459118.3333333335,11.082312145259216,PP,1860
2459118.4479166665,8.102664248958842,PP,1870
2459118.5625,26.3828789081337,PP,1880
2459118.677083333,9.714966813769665,PP,1890
2459118.7916666665,78.03925527271565,PP,1900
2459118.90625,13.27391611507214,PP,1910
2459119.0208333335,11.293297035447583,PP,1920
2459119.1354166665,21.33107458209143,PP,1930
2459119.25,5.918830691675132,PP,1940
2459119.3645833335,303.3149053985738,PP,1950
2459119.479166667,23.024107680810772,PP,1960
2459119.59375,480.6135894311806,PP,1970
2459119.7083333335,27.86296109514966,PP,1980
2459119.8229166665,21.422824944119803,PP,1990
2459119.9375,8.405952782165825,PP,2000
2459120.052083333,11.686699025232242,PP,2010
2459120.1666666665,24.573568342778373,PP,2020
2459120.28125,99.83914159731594,PP,2030
2459120.3958333335,11.386786418778417,PP,2040
2459120.5104166665,14.708719949387449,PP,2050
2459120.625,6.862667057803535,PP,2060
2459120.7395833335,170.00332918379974,PP,2070
2459120.854166667,7.485913357966716,PP,2080
2459120.96875,9.013973372245356,PP,2090
2459121.0833333335,27.13017917530208,PP,2100
2459121.1979166665,15.928337711240315,PP,2110
2459121.3125,114.70168182387678,PP,2120
2459121.427083333,32.07480806553441,PP,2130
2459121.5416666665,17.683215922741123,PP,2140
2459121.65625,286.9266284690086,PP,2150
2459121.7708333335,13.589936622359698,PP,2160
2459121.8854166665,4.523282285318331,PP,2170
2459122.0,105.5225348197852,PP,2180
2459122.1145833335,12.09707616136654,PP,2190
2459122.229166667,186.8865620046425,PP,2200
2459122.34375,41.39869818115414,PP,2210
2459122.4583333335,5.871684603389186,PP,2220
2459122.5729166665,278.4180559484667,PP,2230
2459122.6875,82.21847163518864,PP,2240
2459122.802083333,27.069791650879463,PP,2250
2459122.9166666665,139.5336049895327,PP,2260
2459123.03125,149.67172542432272,PP,2270
2459123.1458333335,65.29925789412432,PP,2280
2459123.2604166665,157.6413900675279,PP,2290
2459123.375,10.841644451524822,PP,2300
2459123.4895833335,6.240413592254665,PP,2310
2459123.604166667,21.083646149197317,PP,2320
2459123.71875,300.72652816360426,PP,2330
2459123.8333333335,7.371068809503061,PP,2340
2459123.9479166665,16.111820198294843,PP,2350
2459124.0625,264.0579035508839,PP,2360
2459124.177083333,40.32164796763941,PP,2370
2459124.2916666665,12.181490540105848,PP,2380
2459124.40625,107.1512021702422,PP,2390
2459124.5208333335,494.2082192575464,PP,2400
2459124.6354166665,9.494096706117414,PP,2410
2459124.75,119.74141959191336,PP,2420
2459124.8645833335,59.634295788565716,PP,2430
2459124.979166667,47.780374262137244,PP,2440
2459125.09375,14.732964325108963,PP,2450
2459125.2083333335,54.20247800748443,PP,2460
2459125.3229166665,127.79366219537343,PP,2470
2459125.4375,18.67204836168852,PP,2480
2459125.552083333,14.060330919712776,PP,2490
2459125.6666666665,8.12588406813354,PP,2500
2459125.78125,59.392111030605385,PP,2510
2459125.8958333335,3.749111410234381,PP,2520
2459126.0104166665,6.518967981496858,PP,2530
2459126.125,12.24613384166864,PP,2540
